date,age,account,old_balance,new_balance,amount,type,message
2066-01-31,91,oa,98492.94,98711.98,219.04,inflow,oa-Allocation for oa at age 91-219.04
2066-01-31,91,ma,1152660.55,1154960.47,2299.92,inflow,ma-Allocation for ma at age 91-2299.92
2066-01-31,91,ra,467813.14,468032.18,219.04,inflow,ra-Allocation for ra at age 91-219.04
2066-01-31,91,excess,453533.52,454463.52,930.0,inflow,excess-cpf_payout_91-930.00
2066-02-28,91,oa,98711.98,98931.02,219.04,inflow,oa-Allocation for oa at age 91-219.04
2066-02-28,91,ma,1154960.47,1157260.39,2299.92,inflow,ma-Allocation for ma at age 91-2299.92
2066-02-28,91,ra,468032.18,468251.22,219.04,inflow,ra-Allocation for ra at age 91-219.04
2066-02-28,91,excess,454463.52,455393.52,930.0,inflow,excess-cpf_payout_91-930.00
2066-03-31,91,oa,98931.02,99150.06,219.04,inflow,oa-Allocation for oa at age 91-219.04
2066-03-31,91,ma,1157260.39,1159560.31,2299.92,inflow,ma-Allocation for ma at age 91-2299.92
2066-03-31,91,ra,468251.22,468470.26,219.04,inflow,ra-Allocation for ra at age 91-219.04
2066-03-31,91,excess,455393.52,456323.52,930.0,inflow,excess-cpf_payout_91-930.00
2066-04-30,91,oa,99150.06,99369.1,219.04,inflow,oa-Allocation for oa at age 91-219.04
2066-04-30,91,ma,1159560.31,1161860.23,2299.92,inflow,ma-Allocation for ma at age 91-2299.92
2066-04-30,91,ra,468470.26,468689.3,219.04,inflow,ra-Allocation for ra at age 91-219.04
2066-04-30,91,excess,456323.52,457253.52,930.0,inflow,excess-cpf_payout_91-930.00
2066-05-31,91,oa,99369.1,99588.14,219.04,inflow,oa-Allocation for oa at age 91-219.04
2066-05-31,91,ma,1161860.23,1164160.15,2299.92,inflow,ma-Allocation for ma at age 91-2299.92
2066-05-31,91,ra,468689.3,468908.34,219.04,inflow,ra-Allocation for ra at age 91-219.04
2066-05-31,91,excess,457253.52,458183.52,930.0,inflow,excess-cpf_payout_91-930.00
2066-06-30,91,oa,99588.14,99807.18,219.04,inflow,oa-Allocation for oa at age 91-219.04
2066-06-30,91,ma,1164160.15,1166460.07,2299.92,inflow,ma-Allocation for ma at age 91-2299.92
2066-06-30,91,ra,468908.34,469127.38,219.04,inflow,ra-Allocation for ra at age 91-219.04
2066-06-30,91,excess,458183.52,459113.52,930.0,inflow,excess-cpf_payout_91-930.00
2066-07-31,92,oa,99807.18,100026.22,219.04,inflow,oa-Allocation for oa at age 92-219.04
2066-07-31,92,ma,1166460.07,1168759.99,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2066-07-31,92,ra,469127.38,469346.42,219.04,inflow,ra-Allocation for ra at age 92-219.04
2066-07-31,92,excess,459113.52,460043.52,930.0,inflow,excess-cpf_payout_92-930.00
2066-08-31,92,oa,100026.22,100245.26,219.04,inflow,oa-Allocation for oa at age 92-219.04
2066-08-31,92,ma,1168759.99,1171059.91,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2066-08-31,92,ra,469346.42,469565.46,219.04,inflow,ra-Allocation for ra at age 92-219.04
2066-08-31,92,excess,460043.52,460973.52,930.0,inflow,excess-cpf_payout_92-930.00
2066-09-30,92,oa,100245.26,100464.3,219.04,inflow,oa-Allocation for oa at age 92-219.04
2066-09-30,92,ma,1171059.91,1173359.83,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2066-09-30,92,ra,469565.46,469784.5,219.04,inflow,ra-Allocation for ra at age 92-219.04
2066-09-30,92,excess,460973.52,461903.52,930.0,inflow,excess-cpf_payout_92-930.00
2066-10-31,92,oa,100464.3,100683.34,219.04,inflow,oa-Allocation for oa at age 92-219.04
2066-10-31,92,ma,1173359.83,1175659.75,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2066-10-31,92,ra,469784.5,470003.54,219.04,inflow,ra-Allocation for ra at age 92-219.04
2066-10-31,92,excess,461903.52,462833.52,930.0,inflow,excess-cpf_payout_92-930.00
2066-11-30,92,oa,100683.34,100902.38,219.04,inflow,oa-Allocation for oa at age 92-219.04
2066-11-30,92,ma,1175659.75,1177959.67,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2066-11-30,92,ra,470003.54,470222.58,219.04,inflow,ra-Allocation for ra at age 92-219.04
2066-11-30,92,excess,462833.52,463763.52,930.0,inflow,excess-cpf_payout_92-930.00
2066-12-31,92,oa,100902.38,101121.42,219.04,inflow,oa-Allocation for oa at age 92-219.04
2066-12-31,92,ma,1177959.67,1180259.59,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2066-12-31,92,ra,470222.58,470441.62,219.04,inflow,ra-Allocation for ra at age 92-219.04
2066-12-31,92,oa,101121.42,101458.49,337.07,inflow,oa-Interest for ra at age 92-337.07
2066-12-31,92,ma,1180259.59,1184193.79,3934.2,inflow,ma-Interest for ra at age 92-3934.20
2066-12-31,92,ra,470441.62,472009.76,1568.14,inflow,ra-Interest for ra at age 92-1568.14
2066-12-31,92,ra,472009.76,472059.76,50.0,inflow,ra-Extra Interest for ra at age 92-50.00
2066-12-31,92,excess,463763.52,464693.52,930.0,inflow,excess-cpf_payout_92-930.00
2067-01-31,92,oa,101458.49,101677.53,219.04,inflow,oa-Allocation for oa at age 92-219.04
2067-01-31,92,ma,1184193.79,1186493.71,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2067-01-31,92,ra,472059.76,472278.8,219.04,inflow,ra-Allocation for ra at age 92-219.04
2067-01-31,92,excess,464693.52,465623.52,930.0,inflow,excess-cpf_payout_92-930.00
2067-02-28,92,oa,101677.53,101896.57,219.04,inflow,oa-Allocation for oa at age 92-219.04
2067-02-28,92,ma,1186493.71,1188793.63,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2067-02-28,92,ra,472278.8,472497.84,219.04,inflow,ra-Allocation for ra at age 92-219.04
2067-02-28,92,excess,465623.52,466553.52,930.0,inflow,excess-cpf_payout_92-930.00
2067-03-31,92,oa,101896.57,102115.61,219.04,inflow,oa-Allocation for oa at age 92-219.04
2067-03-31,92,ma,1188793.63,1191093.55,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2067-03-31,92,ra,472497.84,472716.88,219.04,inflow,ra-Allocation for ra at age 92-219.04
2067-03-31,92,excess,466553.52,467483.52,930.0,inflow,excess-cpf_payout_92-930.00
2067-04-30,92,oa,102115.61,102334.65,219.04,inflow,oa-Allocation for oa at age 92-219.04
2067-04-30,92,ma,1191093.55,1193393.47,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2067-04-30,92,ra,472716.88,472935.92,219.04,inflow,ra-Allocation for ra at age 92-219.04
2067-04-30,92,excess,467483.52,468413.52,930.0,inflow,excess-cpf_payout_92-930.00
2067-05-31,92,oa,102334.65,102553.69,219.04,inflow,oa-Allocation for oa at age 92-219.04
2067-05-31,92,ma,1193393.47,1195693.39,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2067-05-31,92,ra,472935.92,473154.96,219.04,inflow,ra-Allocation for ra at age 92-219.04
2067-05-31,92,excess,468413.52,469343.52,930.0,inflow,excess-cpf_payout_92-930.00
2067-06-30,92,oa,102553.69,102772.73,219.04,inflow,oa-Allocation for oa at age 92-219.04
2067-06-30,92,ma,1195693.39,1197993.31,2299.92,inflow,ma-Allocation for ma at age 92-2299.92
2067-06-30,92,ra,473154.96,473374.0,219.04,inflow,ra-Allocation for ra at age 92-219.04
2067-06-30,92,excess,469343.52,470273.52,930.0,inflow,excess-cpf_payout_92-930.00
2067-07-31,93,oa,102772.73,102991.77,219.04,inflow,oa-Allocation for oa at age 93-219.04
2067-07-31,93,ma,1197993.31,1200293.23,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2067-07-31,93,ra,473374.0,473593.04,219.04,inflow,ra-Allocation for ra at age 93-219.04
2067-07-31,93,excess,470273.52,471203.52,930.0,inflow,excess-cpf_payout_93-930.00
2067-08-31,93,oa,102991.77,103210.81,219.04,inflow,oa-Allocation for oa at age 93-219.04
2067-08-31,93,ma,1200293.23,1202593.15,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2067-08-31,93,ra,473593.04,473812.08,219.04,inflow,ra-Allocation for ra at age 93-219.04
2067-08-31,93,excess,471203.52,472133.52,930.0,inflow,excess-cpf_payout_93-930.00
2067-09-30,93,oa,103210.81,103429.85,219.04,inflow,oa-Allocation for oa at age 93-219.04
2067-09-30,93,ma,1202593.15,1204893.07,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2067-09-30,93,ra,473812.08,474031.12,219.04,inflow,ra-Allocation for ra at age 93-219.04
2067-09-30,93,excess,472133.52,473063.52,930.0,inflow,excess-cpf_payout_93-930.00
2067-10-31,93,oa,103429.85,103648.89,219.04,inflow,oa-Allocation for oa at age 93-219.04
2067-10-31,93,ma,1204893.07,1207192.99,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2067-10-31,93,ra,474031.12,474250.16,219.04,inflow,ra-Allocation for ra at age 93-219.04
2067-10-31,93,excess,473063.52,473993.52,930.0,inflow,excess-cpf_payout_93-930.00
2067-11-30,93,oa,103648.89,103867.93,219.04,inflow,oa-Allocation for oa at age 93-219.04
2067-11-30,93,ma,1207192.99,1209492.91,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2067-11-30,93,ra,474250.16,474469.2,219.04,inflow,ra-Allocation for ra at age 93-219.04
2067-11-30,93,excess,473993.52,474923.52,930.0,inflow,excess-cpf_payout_93-930.00
2067-12-31,93,oa,103867.93,104086.97,219.04,inflow,oa-Allocation for oa at age 93-219.04
2067-12-31,93,ma,1209492.91,1211792.83,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2067-12-31,93,ra,474469.2,474688.24,219.04,inflow,ra-Allocation for ra at age 93-219.04
2067-12-31,93,oa,104086.97,104433.93,346.96,inflow,oa-Interest for ra at age 93-346.96
2067-12-31,93,ma,1211792.83,1215832.14,4039.31,inflow,ma-Interest for ra at age 93-4039.31
2067-12-31,93,ra,474688.24,476270.53,1582.29,inflow,ra-Interest for ra at age 93-1582.29
2067-12-31,93,ra,476270.53,476320.53,50.0,inflow,ra-Extra Interest for ra at age 93-50.00
2067-12-31,93,excess,474923.52,475853.52,930.0,inflow,excess-cpf_payout_93-930.00
2068-01-31,93,oa,104433.93,104652.97,219.04,inflow,oa-Allocation for oa at age 93-219.04
2068-01-31,93,ma,1215832.14,1218132.06,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2068-01-31,93,ra,476320.53,476539.57,219.04,inflow,ra-Allocation for ra at age 93-219.04
2068-01-31,93,excess,475853.52,476783.52,930.0,inflow,excess-cpf_payout_93-930.00
2068-02-29,93,oa,104652.97,104872.01,219.04,inflow,oa-Allocation for oa at age 93-219.04
2068-02-29,93,ma,1218132.06,1220431.98,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2068-02-29,93,ra,476539.57,476758.61,219.04,inflow,ra-Allocation for ra at age 93-219.04
2068-02-29,93,excess,476783.52,477713.52,930.0,inflow,excess-cpf_payout_93-930.00
2068-03-31,93,oa,104872.01,105091.05,219.04,inflow,oa-Allocation for oa at age 93-219.04
2068-03-31,93,ma,1220431.98,1222731.9,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2068-03-31,93,ra,476758.61,476977.65,219.04,inflow,ra-Allocation for ra at age 93-219.04
2068-03-31,93,excess,477713.52,478643.52,930.0,inflow,excess-cpf_payout_93-930.00
2068-04-30,93,oa,105091.05,105310.09,219.04,inflow,oa-Allocation for oa at age 93-219.04
2068-04-30,93,ma,1222731.9,1225031.82,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2068-04-30,93,ra,476977.65,477196.69,219.04,inflow,ra-Allocation for ra at age 93-219.04
2068-04-30,93,excess,478643.52,479573.52,930.0,inflow,excess-cpf_payout_93-930.00
2068-05-31,93,oa,105310.09,105529.13,219.04,inflow,oa-Allocation for oa at age 93-219.04
2068-05-31,93,ma,1225031.82,1227331.74,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2068-05-31,93,ra,477196.69,477415.73,219.04,inflow,ra-Allocation for ra at age 93-219.04
2068-05-31,93,excess,479573.52,480503.52,930.0,inflow,excess-cpf_payout_93-930.00
2068-06-30,93,oa,105529.13,105748.17,219.04,inflow,oa-Allocation for oa at age 93-219.04
2068-06-30,93,ma,1227331.74,1229631.66,2299.92,inflow,ma-Allocation for ma at age 93-2299.92
2068-06-30,93,ra,477415.73,477634.77,219.04,inflow,ra-Allocation for ra at age 93-219.04
2068-06-30,93,excess,480503.52,481433.52,930.0,inflow,excess-cpf_payout_93-930.00
2068-07-31,94,oa,105748.17,105967.21,219.04,inflow,oa-Allocation for oa at age 94-219.04
2068-07-31,94,ma,1229631.66,1231931.58,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2068-07-31,94,ra,477634.77,477853.81,219.04,inflow,ra-Allocation for ra at age 94-219.04
2068-07-31,94,excess,481433.52,482363.52,930.0,inflow,excess-cpf_payout_94-930.00
2068-08-31,94,oa,105967.21,106186.25,219.04,inflow,oa-Allocation for oa at age 94-219.04
2068-08-31,94,ma,1231931.58,1234231.5,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2068-08-31,94,ra,477853.81,478072.85,219.04,inflow,ra-Allocation for ra at age 94-219.04
2068-08-31,94,excess,482363.52,483293.52,930.0,inflow,excess-cpf_payout_94-930.00
2068-09-30,94,oa,106186.25,106405.29,219.04,inflow,oa-Allocation for oa at age 94-219.04
2068-09-30,94,ma,1234231.5,1236531.42,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2068-09-30,94,ra,478072.85,478291.89,219.04,inflow,ra-Allocation for ra at age 94-219.04
2068-09-30,94,excess,483293.52,484223.52,930.0,inflow,excess-cpf_payout_94-930.00
2068-10-31,94,oa,106405.29,106624.33,219.04,inflow,oa-Allocation for oa at age 94-219.04
2068-10-31,94,ma,1236531.42,1238831.34,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2068-10-31,94,ra,478291.89,478510.93,219.04,inflow,ra-Allocation for ra at age 94-219.04
2068-10-31,94,excess,484223.52,485153.52,930.0,inflow,excess-cpf_payout_94-930.00
2068-11-30,94,oa,106624.33,106843.37,219.04,inflow,oa-Allocation for oa at age 94-219.04
2068-11-30,94,ma,1238831.34,1241131.26,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2068-11-30,94,ra,478510.93,478729.97,219.04,inflow,ra-Allocation for ra at age 94-219.04
2068-11-30,94,excess,485153.52,486083.52,930.0,inflow,excess-cpf_payout_94-930.00
2068-12-31,94,oa,106843.37,107062.41,219.04,inflow,oa-Allocation for oa at age 94-219.04
2068-12-31,94,ma,1241131.26,1243431.18,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2068-12-31,94,ra,478729.97,478949.01,219.04,inflow,ra-Allocation for ra at age 94-219.04
2068-12-31,94,oa,107062.41,107419.28,356.87,inflow,oa-Interest for ra at age 94-356.87
2068-12-31,94,ma,1243431.18,1247575.95,4144.77,inflow,ma-Interest for ra at age 94-4144.77
2068-12-31,94,ra,478949.01,480545.51,1596.5,inflow,ra-Interest for ra at age 94-1596.50
2068-12-31,94,ra,480545.51,480595.51,50.0,inflow,ra-Extra Interest for ra at age 94-50.00
2068-12-31,94,excess,486083.52,487013.52,930.0,inflow,excess-cpf_payout_94-930.00
2069-01-31,94,oa,107419.28,107638.32,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-01-31,94,ma,1247575.95,1249875.87,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-01-31,94,ra,480595.51,480814.55,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-01-31,94,excess,487013.52,487943.52,930.0,inflow,excess-cpf_payout_94-930.00
2069-02-28,94,oa,107638.32,107857.36,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-02-28,94,ma,1249875.87,1252175.79,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-02-28,94,ra,480814.55,481033.59,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-02-28,94,excess,487943.52,488873.52,930.0,inflow,excess-cpf_payout_94-930.00
2069-03-31,94,oa,107857.36,108076.4,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-03-31,94,ma,1252175.79,1254475.71,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-03-31,94,ra,481033.59,481252.63,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-03-31,94,excess,488873.52,489803.52,930.0,inflow,excess-cpf_payout_94-930.00
2069-04-30,94,oa,108076.4,108295.44,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-04-30,94,ma,1254475.71,1256775.63,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-04-30,94,ra,481252.63,481471.67,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-04-30,94,excess,489803.52,490733.52,930.0,inflow,excess-cpf_payout_94-930.00
2069-05-31,94,oa,108295.44,108514.48,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-05-31,94,ma,1256775.63,1259075.55,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-05-31,94,ra,481471.67,481690.71,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-05-31,94,excess,490733.52,491663.52,930.0,inflow,excess-cpf_payout_94-930.00
2069-06-30,94,oa,108514.48,108733.52,219.04,inflow,oa-Allocation for oa at age 94-219.04
2069-06-30,94,ma,1259075.55,1261375.47,2299.92,inflow,ma-Allocation for ma at age 94-2299.92
2069-06-30,94,ra,481690.71,481909.75,219.04,inflow,ra-Allocation for ra at age 94-219.04
2069-06-30,94,excess,491663.52,492593.52,930.0,inflow,excess-cpf_payout_94-930.00
2069-07-31,95,oa,108733.52,108952.56,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-07-31,95,ma,1261375.47,1263675.39,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-07-31,95,ra,481909.75,482128.79,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-07-31,95,excess,492593.52,493523.52,930.0,inflow,excess-cpf_payout_95-930.00
2069-08-31,95,oa,108952.56,109171.6,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-08-31,95,ma,1263675.39,1265975.31,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-08-31,95,ra,482128.79,482347.83,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-08-31,95,excess,493523.52,494453.52,930.0,inflow,excess-cpf_payout_95-930.00
2069-09-30,95,oa,109171.6,109390.64,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-09-30,95,ma,1265975.31,1268275.23,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-09-30,95,ra,482347.83,482566.87,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-09-30,95,excess,494453.52,495383.52,930.0,inflow,excess-cpf_payout_95-930.00
2069-10-31,95,oa,109390.64,109609.68,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-10-31,95,ma,1268275.23,1270575.15,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-10-31,95,ra,482566.87,482785.91,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-10-31,95,excess,495383.52,496313.52,930.0,inflow,excess-cpf_payout_95-930.00
2069-11-30,95,oa,109609.68,109828.72,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-11-30,95,ma,1270575.15,1272875.07,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-11-30,95,ra,482785.91,483004.95,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-11-30,95,excess,496313.52,497243.52,930.0,inflow,excess-cpf_payout_95-930.00
2069-12-31,95,oa,109828.72,110047.76,219.04,inflow,oa-Allocation for oa at age 95-219.04
2069-12-31,95,ma,1272875.07,1275174.99,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2069-12-31,95,ra,483004.95,483223.99,219.04,inflow,ra-Allocation for ra at age 95-219.04
2069-12-31,95,oa,110047.76,110414.59,366.83,inflow,oa-Interest for ra at age 95-366.83
2069-12-31,95,ma,1275174.99,1279425.57,4250.58,inflow,ma-Interest for ra at age 95-4250.58
2069-12-31,95,ra,483223.99,484834.74,1610.75,inflow,ra-Interest for ra at age 95-1610.75
2069-12-31,95,ra,484834.74,484884.74,50.0,inflow,ra-Extra Interest for ra at age 95-50.00
2069-12-31,95,excess,497243.52,498173.52,930.0,inflow,excess-cpf_payout_95-930.00
2070-01-31,95,oa,110414.59,110633.63,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-01-31,95,ma,1279425.57,1281725.49,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-01-31,95,ra,484884.74,485103.78,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-01-31,95,excess,498173.52,499103.52,930.0,inflow,excess-cpf_payout_95-930.00
2070-02-28,95,oa,110633.63,110852.67,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-02-28,95,ma,1281725.49,1284025.41,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-02-28,95,ra,485103.78,485322.82,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-02-28,95,excess,499103.52,500033.52,930.0,inflow,excess-cpf_payout_95-930.00
2070-03-31,95,oa,110852.67,111071.71,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-03-31,95,ma,1284025.41,1286325.33,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-03-31,95,ra,485322.82,485541.86,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-03-31,95,excess,500033.52,500963.52,930.0,inflow,excess-cpf_payout_95-930.00
2070-04-30,95,oa,111071.71,111290.75,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-04-30,95,ma,1286325.33,1288625.25,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-04-30,95,ra,485541.86,485760.9,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-04-30,95,excess,500963.52,501893.52,930.0,inflow,excess-cpf_payout_95-930.00
2070-05-31,95,oa,111290.75,111509.79,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-05-31,95,ma,1288625.25,1290925.17,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-05-31,95,ra,485760.9,485979.94,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-05-31,95,excess,501893.52,502823.52,930.0,inflow,excess-cpf_payout_95-930.00
2070-06-30,95,oa,111509.79,111728.83,219.04,inflow,oa-Allocation for oa at age 95-219.04
2070-06-30,95,ma,1290925.17,1293225.09,2299.92,inflow,ma-Allocation for ma at age 95-2299.92
2070-06-30,95,ra,485979.94,486198.98,219.04,inflow,ra-Allocation for ra at age 95-219.04
2070-06-30,95,excess,502823.52,503753.52,930.0,inflow,excess-cpf_payout_95-930.00
2070-07-31,96,oa,111728.83,111947.87,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-07-31,96,ma,1293225.09,1295525.01,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-07-31,96,ra,486198.98,486418.02,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-07-31,96,excess,503753.52,504683.52,930.0,inflow,excess-cpf_payout_96-930.00
2070-08-31,96,oa,111947.87,112166.91,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-08-31,96,ma,1295525.01,1297824.93,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-08-31,96,ra,486418.02,486637.06,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-08-31,96,excess,504683.52,505613.52,930.0,inflow,excess-cpf_payout_96-930.00
2070-09-30,96,oa,112166.91,112385.95,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-09-30,96,ma,1297824.93,1300124.85,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-09-30,96,ra,486637.06,486856.1,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-09-30,96,excess,505613.52,506543.52,930.0,inflow,excess-cpf_payout_96-930.00
2070-10-31,96,oa,112385.95,112604.99,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-10-31,96,ma,1300124.85,1302424.77,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-10-31,96,ra,486856.1,487075.14,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-10-31,96,excess,506543.52,507473.52,930.0,inflow,excess-cpf_payout_96-930.00
2070-11-30,96,oa,112604.99,112824.03,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-11-30,96,ma,1302424.77,1304724.69,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-11-30,96,ra,487075.14,487294.18,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-11-30,96,excess,507473.52,508403.52,930.0,inflow,excess-cpf_payout_96-930.00
2070-12-31,96,oa,112824.03,113043.07,219.04,inflow,oa-Allocation for oa at age 96-219.04
2070-12-31,96,ma,1304724.69,1307024.61,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2070-12-31,96,ra,487294.18,487513.22,219.04,inflow,ra-Allocation for ra at age 96-219.04
2070-12-31,96,oa,113043.07,113419.88,376.81,inflow,oa-Interest for ra at age 96-376.81
2070-12-31,96,ma,1307024.61,1311381.36,4356.75,inflow,ma-Interest for ra at age 96-4356.75
2070-12-31,96,ra,487513.22,489138.26,1625.04,inflow,ra-Interest for ra at age 96-1625.04
2070-12-31,96,ra,489138.26,489188.26,50.0,inflow,ra-Extra Interest for ra at age 96-50.00
2070-12-31,96,excess,508403.52,509333.52,930.0,inflow,excess-cpf_payout_96-930.00
2071-01-31,96,oa,113419.88,113638.92,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-01-31,96,ma,1311381.36,1313681.28,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-01-31,96,ra,489188.26,489407.3,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-01-31,96,excess,509333.52,510263.52,930.0,inflow,excess-cpf_payout_96-930.00
2071-02-28,96,oa,113638.92,113857.96,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-02-28,96,ma,1313681.28,1315981.2,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-02-28,96,ra,489407.3,489626.34,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-02-28,96,excess,510263.52,511193.52,930.0,inflow,excess-cpf_payout_96-930.00
2071-03-31,96,oa,113857.96,114077.0,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-03-31,96,ma,1315981.2,1318281.12,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-03-31,96,ra,489626.34,489845.38,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-03-31,96,excess,511193.52,512123.52,930.0,inflow,excess-cpf_payout_96-930.00
2071-04-30,96,oa,114077.0,114296.04,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-04-30,96,ma,1318281.12,1320581.04,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-04-30,96,ra,489845.38,490064.42,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-04-30,96,excess,512123.52,513053.52,930.0,inflow,excess-cpf_payout_96-930.00
2071-05-31,96,oa,114296.04,114515.08,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-05-31,96,ma,1320581.04,1322880.96,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-05-31,96,ra,490064.42,490283.46,219.04,inflow,ra-Allocation for ra at age 96-219.04
2071-05-31,96,excess,513053.52,513983.52,930.0,inflow,excess-cpf_payout_96-930.00
2071-06-30,96,oa,114515.08,114734.12,219.04,inflow,oa-Allocation for oa at age 96-219.04
2071-06-30,96,ma,1322880.96,1325180.88,2299.92,inflow,ma-Allocation for ma at age 96-2299.92
2071-06-30,96,ra,490283.46,490502.5,219.04,inflow,ra-Allocation for ra at age 96-219.04
